Year,RoundNumber,EventName,Driver,current_lap,total_laps,stint_number,compound,stint_length,pace_delta_3lap,pace_delta_5lap,Position,gap_ahead,gap_behind,pit_stop_count,safety_car_active,track_temp,rain,label
2021,8,Styrian Grand Prix,NOR,7.0,71.0,1.0,0,10.0,0.0853333333333334,-0.0252000000000009,3.0,1.1409999999999911,0.073999999999998,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,8.0,71.0,1.0,0,11.0,0.1870000000000023,0.0870000000000004,3.0,1.2819999999999965,0.0919999999999987,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,9.0,71.0,1.0,0,12.0,0.0583333333333323,0.0830000000000012,3.0,1.222999999999999,0.0049999999999954,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,10.0,71.0,1.0,0,13.0,0.5983333333333339,0.4280000000000001,4.0,2.006,1.356999999999999,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,11.0,71.0,1.0,0,14.0,0.5939999999999989,0.4027999999999991,5.0,1.7710000000000008,1.0819999999999936,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,12.0,71.0,1.0,0,15.0,0.1693333333333318,0.1334000000000003,5.0,0.7299999999999898,0.6680000000000064,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,13.0,71.0,1.0,0,16.0,-0.5243333333333311,0.0012,5.0,0.5769999999999982,0.6989999999999981,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,14.0,71.0,1.0,0,17.0,-0.6193333333333347,-0.003800000000001,5.0,1.0049999999999957,0.679000000000002,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,15.0,71.0,1.0,0,18.0,-0.2146666666666637,-0.3543999999999982,5.0,0.9440000000000026,0.6329999999999956,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,16.0,71.0,1.0,0,19.0,-0.0543333333333322,-0.3877999999999986,5.0,0.8830000000000098,0.5209999999999866,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,17.0,71.0,1.0,0,20.0,-0.0983333333333339,-0.1644000000000005,5.0,0.4609999999999985,0.7820000000000107,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,18.0,71.0,1.0,0,21.0,-0.0310000000000011,-0.0584000000000003,5.0,0.597999999999999,0.7319999999999993,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,19.0,71.0,1.0,0,22.0,-0.1043333333333341,-0.0787999999999982,5.0,0.3610000000000042,0.9029999999999916,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,20.0,71.0,1.0,0,23.0,0.0273333333333359,-0.0192000000000007,5.0,0.7220000000000084,0.5360000000000014,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,21.0,71.0,1.0,0,24.0,-0.0196666666666658,-0.0376000000000004,5.0,0.9369999999999976,0.7099999999999937,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,22.0,71.0,1.0,0,25.0,-0.0030000000000001,-0.0215999999999979,5.0,0.8780000000000001,0.6769999999999925,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,23.0,71.0,1.0,0,26.0,-0.0416666666666666,-0.0256,5.0,0.4270000000000067,0.5330000000000013,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,24.0,71.0,1.0,0,27.0,-0.0106666666666702,0.0185999999999978,5.0,0.5559999999999974,0.4210000000000065,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,25.0,71.0,1.0,0,28.0,0.0609999999999975,-0.001400000000001,5.0,0.7079999999999984,0.4480000000000075,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,26.0,71.0,1.0,0,29.0,0.0480000000000018,0.0150000000000005,5.0,0.3719999999999999,0.73599999999999,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,27.0,71.0,1.0,0,30.0,0.0130000000000004,0.0281999999999982,4.0,0.6310000000000002,0.6400000000000006,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,28.0,71.0,1.0,0,31.0,-0.0050000000000001,0.0205999999999988,3.0,0.6349999999999909,1.2409999999999997,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,30.0,71.0,1.0,0,33.0,0.0676666666666676,0.0322000000000002,3.0,2.0019999999999953,1.7049999999999983,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,NOR,33.0,71.0,2.0,2,2.0,0.0220000000000008,0.0049999999999982,6.0,1.046999999999997,0.2450000000000045,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,34.0,71.0,2.0,2,3.0,-0.3599999999999994,-0.1697999999999979,6.0,0.186000000000007,0.6869999999999976,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,35.0,71.0,2.0,2,4.0,-0.4449999999999979,-0.2317999999999983,6.0,-0.2869999999999919,1.117999999999995,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,36.0,71.0,2.0,2,5.0,-0.4026666666666661,-0.2692000000000007,6.0,-0.2459999999999951,1.331000000000003,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,37.0,71.0,2.0,2,6.0,-0.0930000000000035,-0.2662000000000006,6.0,-0.3700000000000045,0.7820000000000107,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,38.0,71.0,2.0,2,7.0,0.0083333333333304,-0.2400000000000005,6.0,-0.3149999999999977,0.5050000000000097,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,39.0,71.0,2.0,2,8.0,0.0150000000000005,-0.0442000000000007,6.0,-0.3139999999999929,0.6610000000000014,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,40.0,71.0,2.0,2,9.0,0.0016666666666698,0.0018,6.0,-0.5139999999999958,1.0999999999999943,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,41.0,71.0,2.0,2,10.0,0.0523333333333368,0.0330000000000012,6.0,1.0490000000000066,0.1499999999999914,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,42.0,71.0,2.0,2,11.0,0.076333333333333,0.0574000000000012,5.0,1.3220000000000027,1.5109999999999957,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,43.0,71.0,2.0,2,12.0,0.0063333333333304,0.0006,5.0,0.948999999999998,0.0500000000000113,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,44.0,71.0,2.0,2,13.0,0.0376666666666665,0.0466000000000008,5.0,1.1680000000000064,0.9440000000000026,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,45.0,71.0,2.0,2,14.0,-0.0126666666666655,0.0487999999999999,5.0,1.0600000000000025,1.316999999999993,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,46.0,71.0,2.0,2,15.0,0.0326666666666663,-0.0112000000000023,5.0,0.6779999999999973,0.4749999999999943,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,47.0,71.0,2.0,2,16.0,-0.2313333333333342,-0.1379999999999995,5.0,0.1659999999999968,0.0309999999999917,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,48.0,71.0,2.0,2,17.0,-0.1643333333333364,-0.0536000000000001,5.0,0.2980000000000018,0.3389999999999986,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,49.0,71.0,2.0,2,18.0,-0.0269999999999962,-0.05,5.0,0.6970000000000027,0.6870000000000118,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,50.0,71.0,2.0,2,19.0,0.0083333333333304,-0.1254000000000019,5.0,0.1319999999999908,0.0969999999999942,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,51.0,71.0,2.0,2,20.0,-0.021999999999996,-0.0863999999999975,5.0,0.0330000000000012,0.1159999999999996,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,52.0,71.0,2.0,2,21.0,-0.0723333333333329,0.0454000000000007,5.0,0.1200000000000045,0.4050000000000011,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,53.0,71.0,2.0,2,22.0,-0.024666666666666,-0.0415999999999996,5.0,-0.2800000000000011,0.6490000000000009,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,54.0,71.0,2.0,2,23.0,0.5886666666666637,0.2829999999999984,5.0,1.695999999999998,2.25,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,55.0,71.0,2.0,2,24.0,0.0173333333333308,0.0508000000000009,5.0,0.0010000000000047,0.5,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,56.0,71.0,2.0,2,25.0,-0.0260000000000009,-0.0440000000000026,5.0,1.157999999999987,0.3579999999999899,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,57.0,71.0,2.0,2,26.0,-0.6623333333333316,-0.0710000000000008,5.0,1.3119999999999976,0.2610000000000099,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,58.0,71.0,2.0,2,27.0,-0.147333333333331,-0.022799999999998,5.0,0.9680000000000036,0.1430000000000006,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,59.0,71.0,2.0,2,28.0,0.0360000000000013,-0.3756,5.0,0.8229999999999933,0.1120000000000089,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,60.0,71.0,2.0,2,29.0,0.0060000000000002,-0.0777999999999991,5.0,0.6570000000000107,0.0319999999999964,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,61.0,71.0,2.0,2,30.0,0.0543333333333322,0.0254000000000019,5.0,-0.0079999999999955,0.0790000000000077,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,62.0,71.0,2.0,2,31.0,-0.0513333333333321,-0.0090000000000003,5.0,1.1740000000000066,0.3149999999999977,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,63.0,71.0,2.0,2,32.0,-0.0556666666666672,-0.0228000000000008,5.0,0.3160000000000025,0.1239999999999952,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,64.0,71.0,2.0,2,33.0,-0.0673333333333327,-0.0365999999999985,5.0,0.6150000000000091,0.5230000000000103,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,65.0,71.0,2.0,2,34.0,-0.0859999999999985,-0.0641999999999995,5.0,-0.4199999999999875,0.2809999999999917,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,66.0,71.0,2.0,2,35.0,-0.0040000000000001,-0.0578000000000002,5.0,0.4620000000000033,0.0349999999999965,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,67.0,71.0,2.0,2,36.0,0.0143333333333307,0.0027999999999991,5.0,0.2349999999999994,0.0729999999999932,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,68.0,71.0,2.0,2,37.0,0.2026666666666633,0.0907999999999987,5.0,1.2289999999999992,0.5829999999999984,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,69.0,71.0,2.0,2,38.0,0.0909999999999987,0.0371999999999985,5.0,0.7330000000000041,0.3619999999999947,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,NOR,70.0,71.0,2.0,2,39.0,-0.0310000000000011,0.0357999999999975,5.0,0.1969999999999885,0.2710000000000008,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,7.0,71.0,1.0,1,7.0,0.1903333333333326,-0.3433999999999997,14.0,-3.694999999999993,0.7130000000000081,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,8.0,71.0,1.0,1,8.0,0.0840000000000031,-0.1393999999999977,14.0,0.1550000000000011,0.0039999999999906,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,9.0,71.0,1.0,1,9.0,0.0460000000000017,0.073599999999999,14.0,0.2150000000000034,0.1580000000000012,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,10.0,71.0,1.0,1,10.0,-0.2996666666666669,-0.0777999999999991,14.0,-0.0579999999999927,0.3900000000000005,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,11.0,71.0,1.0,1,11.0,-0.2136666666666684,-0.1115999999999985,14.0,0.132000000000005,0.0370000000000061,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,12.0,71.0,1.0,1,12.0,-0.1280000000000001,-0.1174000000000006,14.0,-0.0559999999999973,0.2309999999999945,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,13.0,71.0,1.0,1,13.0,0.0160000000000006,-0.1186000000000007,14.0,0.0060000000000002,0.2269999999999896,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,14.0,71.0,1.0,1,14.0,0.0423333333333317,-0.1138000000000005,14.0,0.1910000000000025,0.3590000000000088,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,15.0,71.0,1.0,1,15.0,0.0163333333333355,0.0722000000000008,14.0,0.2110000000000127,0.0750000000000028,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,16.0,71.0,1.0,1,16.0,0.0856666666666636,0.0609999999999985,14.0,0.2409999999999996,0.1419999999999959,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,17.0,71.0,1.0,1,17.0,0.0890000000000033,0.0164000000000015,14.0,-0.1859999999999928,0.4370000000000118,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,18.0,71.0,1.0,1,18.0,0.0466666666666668,0.0906000000000006,14.0,0.1540000000000105,0.1549999999999869,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,19.0,71.0,1.0,1,19.0,0.0103333333333353,0.0418000000000006,14.0,-0.0750000000000028,0.0390000000000014,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,20.0,71.0,1.0,1,20.0,-0.1393333333333354,-0.077000000000001,14.0,0.0420000000000015,0.2789999999999963,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,21.0,71.0,1.0,1,21.0,-0.1516666666666708,-0.0518,14.0,-0.0180000000000006,0.1840000000000117,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,22.0,71.0,1.0,1,22.0,-0.1073333333333342,-0.0760000000000019,14.0,-0.0900000000000034,0.6509999999999962,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,23.0,71.0,1.0,1,23.0,-0.0156666666666656,-0.1144000000000005,14.0,0.4000000000000057,0.463000000000008,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,24.0,71.0,1.0,1,24.0,0.3583333333333343,0.1569999999999993,15.0,1.6359999999999957,0.6739999999999924,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,25.0,71.0,1.0,1,25.0,-0.0466666666666668,-0.0204000000000007,15.0,0.2729999999999961,2.890000000000001,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,26.0,71.0,1.0,1,26.0,0.0519999999999972,0.0078000000000002,14.0,0.5959999999999894,1.0480000000000018,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,27.0,71.0,1.0,1,27.0,-0.4076666666666663,-0.0231999999999999,13.0,0.3960000000000008,0.9380000000000024,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,28.0,71.0,1.0,1,28.0,0.3729999999999999,0.2127999999999986,11.0,1.2989999999999924,1.481999999999999,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,29.0,71.0,1.0,1,29.0,-0.1143333333333297,-0.2757999999999981,10.0,0.1880000000000024,0.4390000000000071,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,30.0,71.0,1.0,1,30.0,-0.1149999999999996,-0.0641999999999995,10.0,-0.0120000000000004,0.5579999999999927,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,31.0,71.0,1.0,1,31.0,-0.4959999999999998,-0.1159999999999996,10.0,-0.027000000000001,0.7309999999999945,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,32.0,71.0,1.0,1,32.0,-0.1153333333333345,-0.100399999999999,10.0,-1.0360000000000014,1.022999999999996,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,33.0,71.0,1.0,1,33.0,0.0413333333333317,-0.2632000000000005,10.0,-0.5730000000000075,0.6419999999999959,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,34.0,71.0,1.0,1,34.0,0.0780000000000029,-0.0006,10.0,0.2590000000000003,0.8530000000000086,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,35.0,71.0,1.0,1,35.0,0.0953333333333337,0.0258000000000009,10.0,0.1110000000000042,0.5859999999999985,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,OCO,38.0,71.0,2.0,2,2.0,-0.4449999999999979,-0.2325999999999993,15.0,-0.7330000000000041,1.4159999999999968,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,39.0,71.0,2.0,2,3.0,-0.4850000000000041,-0.2224000000000018,15.0,0.3539999999999992,1.253,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,40.0,71.0,2.0,2,4.0,-0.4363333333333325,-0.2607999999999976,15.0,0.5240000000000009,1.2879999999999967,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,41.0,71.0,2.0,2,5.0,-0.0226666666666659,-0.2930000000000007,15.0,-1.0570000000000022,1.2399999999999949,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,42.0,71.0,2.0,2,6.0,0.127,-0.203400000000002,14.0,-0.2630000000000052,0.7250000000000085,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,43.0,71.0,2.0,2,7.0,0.0576666666666625,0.0407999999999987,14.0,-0.0940000000000083,0.0380000000000109,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,44.0,71.0,2.0,2,8.0,0.050666666666667,0.028400000000002,14.0,-0.081000000000003,0.1189999999999997,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,45.0,71.0,2.0,2,9.0,-0.1603333333333315,-0.0378000000000014,14.0,-0.213000000000008,0.2929999999999921,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,46.0,71.0,2.0,2,10.0,0.0723333333333376,0.0978000000000008,14.0,0.1300000000000096,0.5770000000000124,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,47.0,71.0,2.0,2,11.0,0.0683333333333327,-0.0067999999999983,14.0,-0.0040000000000048,0.3799999999999954,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,48.0,71.0,2.0,2,12.0,0.1306666666666653,0.0060000000000002,14.0,-0.061000000000007,0.4849999999999994,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,49.0,71.0,2.0,2,13.0,-0.0640000000000024,0.0289999999999992,14.0,0.0619999999999976,0.061000000000007,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,50.0,71.0,2.0,2,14.0,-0.0326666666666663,0.0698000000000007,14.0,-0.0609999999999928,0.100999999999999,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,51.0,71.0,2.0,2,15.0,-0.0366666666666664,-0.0594000000000022,14.0,0.1559999999999917,0.3529999999999944,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,52.0,71.0,2.0,2,16.0,0.0333333333333314,0.0079999999999984,14.0,0.1509999999999962,0.1349999999999909,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,53.0,71.0,2.0,2,17.0,0.5150000000000006,0.3004000000000019,15.0,1.8299999999999983,0.8010000000000019,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,54.0,71.0,2.0,2,18.0,0.5983333333333339,0.3379999999999995,15.0,1.617999999999995,1.5060000000000002,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,55.0,71.0,2.0,2,19.0,0.0243333333333358,0.0421999999999997,15.0,0.3649999999999949,0.0130000000000052,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,56.0,71.0,2.0,2,20.0,-0.3776666666666699,0.0957999999999998,15.0,0.5549999999999926,0.1839999999999975,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,57.0,71.0,2.0,2,21.0,-0.6360000000000005,-0.0635999999999995,15.0,-0.2710000000000008,0.2379999999999995,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,58.0,71.0,2.0,2,22.0,-0.078666666666668,-0.3140000000000015,15.0,-1.5300000000000011,0.2890000000000015,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,59.0,71.0,2.0,2,23.0,-0.0203333333333309,-0.2753999999999991,15.0,-1.4710000000000036,0.0420000000000015,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,60.0,71.0,2.0,2,24.0,0.2106666666666683,0.0481999999999999,15.0,-0.2369999999999947,0.0859999999999985,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,61.0,71.0,2.0,2,25.0,0.0233333333333357,-0.073399999999998,15.0,-0.3130000000000024,2.086999999999989,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,62.0,71.0,2.0,2,26.0,-0.0636666666666675,0.0680000000000006,14.0,0.4869999999999947,1.6610000000000014,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,63.0,71.0,2.0,2,27.0,-0.1463333333333357,0.0075999999999993,14.0,0.3930000000000007,0.5480000000000018,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,64.0,71.0,2.0,2,28.0,-0.0623333333333325,-0.098599999999999,14.0,0.054000000000002,2.317999999999998,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,65.0,71.0,2.0,2,29.0,-0.1116666666666645,-0.125399999999999,14.0,-0.7860000000000014,0.4839999999999946,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,66.0,71.0,2.0,2,30.0,0.0136666666666703,0.0018,14.0,-1.2879999999999967,0.6139999999999901,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,67.0,71.0,2.0,2,31.0,0.4276666666666623,0.1961999999999989,14.0,0.7659999999999911,0.5739999999999981,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,68.0,71.0,2.0,2,32.0,0.019999999999996,-0.0256,14.0,-0.3410000000000082,0.7970000000000113,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,69.0,71.0,2.0,2,33.0,-0.0846666666666682,-0.0116000000000013,14.0,-2.174999999999997,0.6800000000000068,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,OCO,70.0,71.0,2.0,2,34.0,-0.5040000000000001,-0.0392000000000024,14.0,-0.8910000000000053,1.0600000000000025,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,7.0,71.0,1.0,0,10.0,0.1320000000000002,-0.0445999999999997,4.0,-0.073999999999998,0.3160000000000025,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,8.0,71.0,1.0,0,11.0,0.153000000000001,0.0807999999999992,4.0,0.0919999999999987,0.4120000000000061,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,9.0,71.0,1.0,0,12.0,0.108000000000004,0.1248000000000018,4.0,-0.0049999999999954,0.1600000000000108,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,10.0,71.0,1.0,0,13.0,-0.0456666666666668,-0.0120000000000004,3.0,1.024000000000001,2.006,0,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,11.0,71.0,1.0,0,14.0,-0.1896666666666675,-0.0181999999999987,3.0,0.6470000000000056,0.4879999999999995,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,12.0,71.0,1.0,0,15.0,-0.2900000000000015,-0.1283999999999991,3.0,0.4759999999999991,0.6530000000000058,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,13.0,71.0,1.0,0,16.0,-0.2376666666666646,-0.2463999999999998,3.0,0.3680000000000092,0.5690000000000026,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,14.0,71.0,1.0,0,17.0,-0.1640000000000014,-0.1814000000000021,3.0,0.5409999999999968,0.1119999999999947,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,15.0,71.0,1.0,0,18.0,-0.0693333333333328,-0.1425999999999987,3.0,-0.0159999999999911,0.0030000000000001,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,16.0,71.0,1.0,0,19.0,0.0619999999999976,-0.0954000000000007,3.0,0.3109999999999928,0.0859999999999985,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,17.0,71.0,1.0,0,20.0,-0.0016666666666651,-0.0084000000000003,3.0,0.3370000000000033,0.1419999999999959,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,18.0,71.0,1.0,0,21.0,0.047999999999997,0.0287999999999982,3.0,-0.0050000000000096,0.1120000000000089,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,19.0,71.0,1.0,0,22.0,0.0333333333333361,0.0230000000000018,3.0,0.0820000000000078,0.0229999999999961,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,20.0,71.0,1.0,0,23.0,0.0749999999999981,0.0781999999999982,3.0,0.5879999999999939,0.2620000000000004,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,21.0,71.0,1.0,0,24.0,0.0493333333333367,0.0212000000000017,3.0,0.7420000000000044,0.4339999999999975,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,22.0,71.0,1.0,0,25.0,-0.0436666666666667,-0.0021999999999991,3.0,0.3410000000000082,0.3719999999999999,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,23.0,71.0,1.0,0,26.0,-0.0916666666666638,-0.0055999999999983,3.0,0.4120000000000061,0.1829999999999927,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,24.0,71.0,1.0,0,27.0,0.0809999999999983,0.049799999999999,3.0,0.6940000000000026,0.3280000000000029,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,25.0,71.0,1.0,0,28.0,0.1953333333333328,0.0700000000000017,3.0,0.2100000000000079,0.605000000000004,0,False,52.35254237288136,False,1
2021,8,Styrian Grand Prix,PER,28.0,71.0,2.0,2,2.0,-0.1760000000000019,-0.1408000000000015,5.0,-1.2409999999999997,0.9579999999999984,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,29.0,71.0,2.0,2,3.0,-0.3319999999999983,-0.1231999999999999,5.0,0.5310000000000059,0.4779999999999944,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,30.0,71.0,2.0,2,4.0,-0.3950000000000007,-0.1120000000000004,5.0,0.2560000000000002,0.3580000000000041,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,31.0,71.0,2.0,2,5.0,0.0053333333333351,-0.1861999999999994,4.0,0.4300000000000068,0.2809999999999917,1,False,52.35254237288136,False,0
2021,8,Styrian Grand Prix,PER,32.0,71.0,2.0,2,6.0,-0.1350000000000003,-0.3213999999999998,4.0,-0.0799999999999983,0.5189999999999912,1,False,52.35254237288136,False,0
